Ciliate,0,14,20,13,2,0,49,24,20,17,0,15,4,15,13,36,19,5,11,7,4,36,8,0,18,20,55,1,8,28,21,34,15,4,7,13,77,6,17,23,10,8,1,5,JX178820,JX178820.1 Pseudotontonia sp. JG-2011a clone 47 18S ribosomal RNA gene partial sequence,Pseudotontonia sp.
Ciliate,0,0,0,0,71,0,0,0,0,0,187,1,0,0,2,18,0,0,0,0,0,2,0,0,1,0,5,0,0,0,6,21,0,0,0,3,0,0,0,0,2,0,0,0,AJ786648,AJ786648.1 Parastrombidinopsis shimi partial 18S rRNA gene,Parastrombidinopsis shimi like
Ciliate,2,7,2,8,5,0,8,3,4,3,20,1,2,0,1,26,14,2,2,0,5,18,23,4,2,1,17,1,2,5,16,1,3,0,2,9,27,1,101,58,38,3,1,3,AY143564,AY143564.1 Strombidium sp. SNB99-2 18S ribosomal RNA gene partial sequence,Strombidium
Ciliate,1,2,3,1,12,0,1,1,7,3,33,7,2,1,1,13,4,3,4,1,6,15,18,3,5,0,3,1,2,5,7,5,4,0,6,8,15,0,75,66,39,2,2,1,JF791016,JF791016.1 Strombidium cf. basimorphum clone 3501 18S ribosomal RNA gene partial sequence,Strombidium cf.
Ciliate,2,2,5,3,2,0,2,0,7,8,1,3,3,5,2,22,0,1,2,1,1,15,5,1,7,2,16,1,2,18,14,38,5,5,8,2,5,0,23,14,12,4,9,11,JF791016,JF791016.1 Strombidium cf. basimorphum clone 3501 18S ribosomal RNA gene partial sequence,Strombidium cf. like
Ciliate,1,9,24,7,0,0,22,17,36,11,0,10,15,5,23,30,8,12,44,8,10,27,4,9,19,2,28,3,5,13,12,14,20,4,18,17,138,0,3,29,15,25,6,1,AM412524,AM412524.1 Strombidinopsis sp. NSMS0601 18S rRNA gene strain NSMS0601,Strombidinopsis
Ciliate,4,16,4,8,0,0,22,23,6,8,3,5,3,7,12,32,40,15,11,2,10,11,19,3,9,4,9,6,7,12,16,24,7,7,1,15,17,12,2,1,14,17,3,16,JQ924052,JQ924052.1 Cymatocylis drygalskii isolate T101 18S ribosomal RNA gene partial sequence; internal transcribed spacer 1 5.8S ribosomal RNA gene and internal transcribed spacer 2 complete sequence; and 28S ribosomal RNA gene partial sequence,Cymatocylis
Ciliate,4,4,2,7,18,3,7,7,9,9,85,6,3,1,5,9,19,9,5,2,6,17,9,7,6,3,8,3,6,7,11,7,2,1,1,6,6,4,23,16,20,1,1,6,JF791016,JF791016.1 Strombidium cf. basimorphum clone 3501 18S ribosomal RNA gene partial sequence,Strombidium cf. like
Ciliate,146,0,9,3,0,6,3,5,0,3,3,0,0,7,39,58,11,6,4,2,3,8,6,4,4,6,5,87,2,4,3,3,5,2,5,3,7,60,1,0,1,4,1,120,LN870020,LN870020.1 Choreotrichia sp. bLPN2 partial 18S rRNA gene isolate bLPN2 Choreotrich,Choreotrichia
Ciliate,0,0,0,1,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,0,0,0,0,1,0,0,0,1,0,15,0,JX914665,JX914665.1 Philasterides dicentrarchi strain I1 18S ribosomal RNA gene complete sequence,Philasterides
Ciliate,2,3,0,0,17,1,2,0,0,0,31,1,1,1,1,3,2,1,2,0,2,1,8,11,3,0,4,2,3,1,1,6,0,1,1,1,2,5,27,7,2,4,4,6,JF791016,JF791016.1 Strombidium cf. basimorphum clone 3501 18S ribosomal RNA gene partial sequence,Strombidium cf. like
Ciliate,0,22,0,0,0,0,7,13,8,2,0,20,12,3,4,4,4,17,32,3,9,0,113,26,39,3,2,0,44,5,15,46,40,17,10,27,23,0,1,4,16,56,50,0,LC424403,LC424403.1 Hexasterias problematica KC38_KC40_KC41 gene for 18S ribosomal RNA partial sequence,Hexasterias
Ciliate,84,5,10,7,1,24,3,5,6,3,0,6,1,8,64,37,60,3,2,0,4,7,2,1,0,0,13,65,1,5,2,2,3,0,3,0,3,106,1,0,1,4,1,97,JX178778,JX178778.1 Pseudotontonia sp. JG-2011a clone 5 18S ribosomal RNA gene partial sequence,Pseudotontonia sp.
Ciliate,2,1,0,0,38,0,0,0,0,1,30,0,1,0,1,1,2,3,2,0,1,8,19,5,0,0,1,0,2,0,6,4,4,0,2,1,0,0,41,8,0,3,5,4,FJ543107,FJ543107.1 Strombidium sp. SYK-2009 clone 37 18S ribosomal RNA gene partial sequence,Strombidium
Ciliate,2,13,16,11,2,5,18,8,9,9,0,3,1,9,21,35,50,6,4,5,6,23,7,2,2,6,28,7,4,4,5,11,2,2,1,3,10,15,3,4,5,4,3,12,JX178820,JX178820.1 Pseudotontonia sp. JG-2011a clone 47 18S ribosomal RNA gene partial sequence,Pseudotontonia sp. like
Ciliate,3,0,0,0,32,0,0,0,0,0,136,1,0,0,8,5,0,1,0,0,2,13,0,0,0,0,22,0,0,0,2,0,0,0,0,0,1,0,75,6,0,0,0,8,JQ392572,JQ392572.1 Rhizodomus tagatzi 18S ribosomal RNA gene partial sequence,Rhizodomus
Ciliate,2,8,4,2,4,0,3,5,5,3,2,19,1,1,7,26,11,46,11,5,6,7,151,21,7,3,5,2,12,3,11,7,8,6,9,7,34,1,11,2,4,33,14,0,FJ543107,FJ543107.1 Strombidium sp. SYK-2009 clone 37 18S ribosomal RNA gene partial sequence,Strombidium
Ciliate,0,5,8,6,1,0,13,12,6,6,0,5,2,6,10,17,9,2,2,2,4,32,18,3,3,9,14,1,6,7,6,6,8,3,5,8,39,2,34,46,29,0,2,6,JX178820,JX178820.1 Pseudotontonia sp. JG-2011a clone 47 18S ribosomal RNA gene partial sequence,Pseudotontonia sp. like
Ciliate,4,26,8,1,6,0,26,10,6,8,0,9,0,3,9,27,32,44,19,11,7,3,91,13,8,3,9,7,11,2,18,5,5,7,5,5,9,3,1,0,0,35,4,1,KJ101609,KJ101609.1 Strombidium sp. SFT-2014 18S ribosomal RNA gene partial sequence; macronuclear,Strombidium
Ciliate,4,6,3,0,7,0,4,1,4,0,36,7,0,5,0,9,3,3,3,12,3,8,141,21,10,8,7,0,5,25,15,25,14,5,9,3,5,2,8,11,3,42,16,9,LC424401,LC424401.1 Halodinium verrucatum KC36_KC37 gene for 18S ribosomal RNA partial sequence,Halodinium verrucatum
Ciliate,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,LN870024,LN870024.1 Choreotrichia sp. 2 bLPN3 partial 18S rRNA gene isolate bLPN3 Choreotrich (m2),Choreotrichia
Ciliate,7,18,8,10,0,6,27,21,14,17,0,14,5,8,12,47,14,20,46,8,10,2,65,5,1,10,13,9,7,2,14,0,5,6,3,5,4,3,1,1,9,11,8,5,JX178900,JX178900.1 Tintinnopsis sp. JG-2011a clone 50 18S ribosomal RNA gene partial sequence,Tintinnopsis sp.
Ciliate,2,3,2,5,3,0,14,12,7,6,5,2,4,8,5,56,5,9,9,5,9,11,4,0,14,6,19,0,6,16,8,16,8,1,4,17,27,0,6,5,3,25,5,2,KC193240,KC193240.1 Sterkiella histriomuscorum voucher BAR9 18S ribosomal RNA gene complete sequence,Sterkiella
Ciliate,0,1,11,6,0,0,7,5,8,1,0,6,0,2,3,5,0,1,3,1,4,1,7,5,2,5,1,0,2,5,4,13,7,8,8,7,11,1,0,0,7,12,3,1,JQ408155,JQ408155.1 Salpingella acuminata isolate FG304 18S ribosomal RNA gene partial sequence; internal transcribed spacer 1 5.8S ribosomal RNA gene and internal transcribed spacer 2 complete sequence; and 28S ribosomal RNA gene partial sequence,Salpingella
